name,brand,quantity,generic_name,image_url,categories,labels,allergens,nutriscore,nova_group,ecoscore,origins
Peanut Butter Eis,Oreo,280 g,Eis,https://images.openfoodfacts.org/images/products/400/799/302/5269/1.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|en:ice-cream-bars,,en:gluten|en:milk|en:peanuts|en:soybeans,e,4,c,
Gelato Copenhagen,Eismann,1565 g,Eis,https://images.openfoodfacts.org/images/products/405/969/900/3508/3.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams,,,d,,b,
Sardinen,Carrefour,135 g,Fisch,https://images.openfoodfacts.org/images/products/324/541/254/2862/1.400.jpg,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:sardines|en:canned-sardines|en:sardines-in-oil|en:sardines-in-tomato-sauce,en:omega-3|en:high-in-omega-3|en:nutriscore|en:nutriscore-grade-a|en:nutriscore-grade-b|fr:triman,en:fish,a,3,e,"Oceano Atlântico,FAO 34"
Heisser Winterapfel,Becker's Bester,100ml,,https://images.openfoodfacts.org/images/products/400/171/608/7626/4.400.jpg,en:festive-foods|en:christmas-foods-and-drinks,,,a,1,,
"Original Polnische Krakauer Klassik, geräuchert",Balcerzak,350 g,Wurst,https://images.openfoodfacts.org/images/products/406/145/809/6799/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages|de:wurstwaren,,,e,4,,EU
Kaubonbon Erdbeer Himbeer,Fritt,70g,,https://images.openfoodfacts.org/images/products/400/060/752/8002/4.400.jpg,en:snacks|en:sweet-snacks,,,,,,
Samt Mango,Schwartau,270 g,Aufstrich,https://images.openfoodfacts.org/images/products/401/180/019/3119/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:citrus-jams|en:marmalades,en:no-gluten|en:vegetarian|en:vegan,,d,4,b,
Baumkuchen Spitzen Irish Cream,Kuchenmeister,,Kuchen,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:festive-foods|en:christmas-foods-and-drinks|en:cakes|en:spit-cakes|en:baumkuchen,,en:eggs|en:gluten|en:milk|en:nuts|en:soybeans,e,4,,
Gefüllte Lebkuchen,Wicklein,7pcs,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:gingerbreads,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,e,,b,
Hasenband Alpenmilch,Milka,5 x 15 g,Vollmilchschokolade,https://images.openfoodfacts.org/images/products/762/221/038/6427/4.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:milk-chocolates,en:cocoa-life|en:green-dot,en:milk|en:nuts|en:soybeans,e,4,e,
Erdmandeln natursüß - gemahlen,UrkornHof,500 g,Nüsse,https://images.openfoodfacts.org/images/products/912/001/437/0058/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts,en:no-gluten|en:vegetarian|en:vegan|de:rohkost,en:nuts,c,1,,Niger
Bonbons Himbeere Limette,FRUNIX,90g,Bonbons,https://images.openfoodfacts.org/images/products/08374910/1.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons|en:candies|en:lollipops|en:susser-snack|en:susswaren,,,,4,b,
Das ungesüßte Ayurveda-Porridge,Allos,450 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:porridge|en:porridge-with-fruits,en:vegetarian|en:organic|en:eu-organic|en:vegan,en:gluten|en:sesame-seeds,a,1,c,
Bio Mandeln ganz,aldi,200g,Nüsse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts|de:naturbelassene-mandeln,en:vegetarian|en:organic|en:eu-organic|en:vegan|en:de-oko-001|en:naturland,en:nuts,,1,,"Vereinigte Staaten von Amerika,Kalifornien"
Gouda leicht,,,Käse,https://images.openfoodfacts.org/images/products/425/042/621/2754/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:uncooked-pressed-cheeses|en:cheeses-of-the-netherlands|en:gouda,en:no-gmos|de:ohne-gentechnik,,d,,c,
Weiche Tortillas,Old El Paso,326g,Weißbrot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:breads|en:flatbreads|en:white-breads|en:wheat-breads|en:wheat-flatbreads,en:no-preservatives|en:made-in-spain|en:with-sunflower-oil,en:gluten,c,4,a,Europe
Furikake Misogeschmack,Tanaka,33 g,,https://images.openfoodfacts.org/images/products/490/456/101/2174/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:food-additives|en:flavors|en:spice-mix|en:groceries,,en:fish|en:sesame-seeds|en:soybeans|de:makrelenpulver|en:fish,,4,e,
Kichererbsen tat,,1000 g,Kichererbsen,https://images.openfoodfacts.org/images/products/869/217/320/0046/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:chickpeas,,,,,a,
Gut & Günstig - Butter Streichzart - Gesalzen,Edeka,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/431/150/166/9426/1.400.jpg,en:dairies|en:fats|en:spreads|en:spreadable-fats|en:animal-fats|en:dairy-spreads|en:milkfat|en:butters,,,e,2,d,
Volkorn zilvervliesrijst,Albert Heijn,500g,Reis,https://images.openfoodfacts.org/images/products/871/890/764/0060/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:rices,,,,,,
Teewurst mit Sonnenblumenöl grob und geräuchert,Dulano,125g,Aufstrich,https://images.openfoodfacts.org/images/products/405/648/975/1656/3.400.jpg,en:meats-and-their-products|en:spreads|en:meat-preparations|en:prepared-meats|en:meat-spreads|en:teewurst|en:teewurst-spreads,en:no-gluten|en:nutriscore|en:nutriscore-grade-e,,e,4,,
Lübecker Goldschatz,Bel Royal,400 g,Marzipan,https://images.openfoodfacts.org/images/products/29034017/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:marzipan|de:zartbitterschokolade,en:fair-trade|en:made-in-germany,en:eggs|en:gluten|en:milk|en:nuts|en:soybeans,e,4,,
Traditioneller Gemüse-Mix - Puszta-Salat süß-sauer,Aldi,330 g,Gewürzgurken,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:made-in-germany|en:nutriscore|en:nutriscore-grade-a,,b,3,,
Vegan Reis auf Kokosbasis Himbeere,Müller,180 g,,https://images.openfoodfacts.org/images/products/402/550/027/1886/3.400.jpg,en:plant-based-foods-and-beverages|en:dairy-substitutes|en:desserts|en:vegan-products|en:non-dairy-desserts|en:vegan-rice-puddings,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,c,4,,
Winterkuchen a la Spekulatius,Bahlsen,350 g,Kuchen,https://images.openfoodfacts.org/images/products/401/710/044/5019/7.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:pound-cake,en:green-dot,en:eggs|en:gluten|en:milk,e,4,d,
Troja Linsen,Migros Bio,500g,Linsen,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:lentils,en:organic|en:eu-organic|en:ch-bio-006,,,1,,
Hausmacher Leberwurst grob,Dulano,5pcs,Wurst,https://images.openfoodfacts.org/images/products/20140458/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages,en:qs-certification-mark,,e,,,
Ja! Stapelchips Paprika,Rewe,175 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/438/884/010/2839/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:paprika-crisps,,de:milchbestandteile,d,4,b,
Nutella Mini,Ferrero,30 g e,Nusscreme,https://images.openfoodfacts.org/images/products/80768937/10.400.jpg,en:breakfasts|en:spreads|en:sweet-spreads|fr:pates-a-tartiner|en:hazelnut-spreads|en:chocolate-spreads|en:cocoa-and-hazelnuts-spreads,en:sustainable|en:sustainable-palm-oil|en:green-dot|en:roundtable-on-sustainable-palm-oil,en:milk|en:nuts|en:soybeans,e,4,d,
Pfälzer Spezialitäten Bierwurst,Pfälzer Spezialitäten,200g,Wurst,https://images.openfoodfacts.org/images/products/404/127/200/2428/3.400.jpg,en:meats-and-their-products|en:prepared-meats|en:sausages,,en:mustard,e,4,,
Feiner Brotaufstrich - Ei-Bacon,Ja!,,Aufstrich,https://images.openfoodfacts.org/images/products/433/725/641/8751/1.400.jpg,en:spreads|en:salted-spreads,,,d,,,
Dinkel Mini Bretzel,Alnatura,75 g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:meals|en:breads|en:crackers-appetizers|en:special-breads|en:pretzel|en:laugengeback|en:pflanzliche-lebensmittel-und-getranke,en:vegetarian|en:organic|en:eu-organic|en:non-eu-agriculture|en:vegan|de:bio-7-initiative|de:eg-öko-verordnung|en:biodynamic-agriculture|en:de-oko-001|en:demeter|en:eu-agriculture|en:eu-non-eu-agriculture|en:the-vegan-society|de:bio-label-german|de:vegan-society-vegan-logo,en:gluten,e,3,a,
Porridge Klassisch,Ruf,215g,,https://images.openfoodfacts.org/images/products/400/280/901/8152/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:porridge,,en:gluten|en:milk,c,4,e,
Weizen-Mais-Tortilla,Korn Mühle,380 g,Brot,https://images.openfoodfacts.org/images/products/431/626/854/5365/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:flatbreads,,,c,,,
Sauce Schnitzel Sahne Sauce,Nestlé,250ml,Soße,https://images.openfoodfacts.org/images/products/40052229/3.400.jpg,en:condiments|en:sauces,en:fsc|en:fsc-mix|en:nutriscore|en:nutriscore-grade-c,en:eggs|en:gluten|en:milk,c,4,,
Schwarze Johannisbeere Konfitüre,Symphonie,1pcs,Beerenmarmelade,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:berry-jams|en:blackcurrant-jams,,,d,,b,
Gemüse Bouillon Brühe Bio,Maggi,110g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:dried-products|en:dried-plant-based-foods|en:dried-products-to-be-rehydrated|en:broths|en:dehydrated-broths|en:vegetable-broths|en:bouillon-powders|en:dehydrated-vegetable-bouillons|en:vegetable-bouillon-powders|en:groceries,en:organic|en:vegetarian|en:certified-by-ecocert|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:european-vegetarian-union|en:european-vegetarian-union-vegan,en:celery,c,3,,
Mymuesli Ready 4 Schoolmuesli,Mymuesli,,Müsli,https://images.openfoodfacts.org/images/products/425/168/080/7045/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:mueslis,,,c,,b,
Der Grosse Vanille Müsli,Bauer,225 g,Joghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts|en:yogurts-with-cereals,,en:gluten|en:milk,c,4,a,Deutschland
Erdnusscreme crunchy,DmBio,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/401/035/520/8590/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:nuts-and-their-products|en:plant-based-spreads|en:oilseed-purees|en:legume-butters|en:nut-butters|en:peanut-butters,en:organic|en:vegetarian|en:eu-organic|en:non-eu-agriculture|en:vegan|de:eg-öko-verordnung|en:de-oko-001|en:made-in-germany,en:peanuts,c,3,c,
Tahin Sesammus mit Salz,Rapunzel,,Aufstrich,https://images.openfoodfacts.org/images/products/400/604/000/4219/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:spreads|en:cereals-and-their-products|en:plant-based-spreads|en:oilseed-purees|en:cereal-butters|en:tahini,,,d,,d,
Delikatess Krustenbraten gepökelt,Mühlenhof,100 g,,,en:meats-and-their-products|en:prepared-meats,en:no-gluten|en:qs-certification-mark,,d,4,,
Steiner's Lower Carb High Protein Saatenbrötchen,Steiners,280 g,Brötchen,https://images.openfoodfacts.org/images/products/918/000/787/0422/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:bread-rolls,en:nutriscore|en:nutriscore-grade-a,en:eggs|en:gluten|en:lupin|en:gluten,,4,,
Quarkriegel,,40g,,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:cereal-bars|en:candy-chocolate-bars|en:chocolate-cereal-bars|en:chocolate-snack-bar-dairy-filling,,en:milk,e,4,d,
Tomatensauce Bolognese,Combino,1pcs,Soße,,en:condiments|en:sauces,en:nutriscore,,c,,,
Bellafonde Blütenhonig cremig,Bellafonde,500 g,Aufstrich,https://images.openfoodfacts.org/images/products/405/550/001/7153/1.400.jpg,en:breakfasts|en:spreads|en:sweet-spreads|en:bee-products|en:farming-products|en:sweeteners|en:honeys,,,d,2,a,
Bio Joghurt Beeren Mix,Gläserne Molkerei,,Joghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts,,,,,b,
VitaD'or Schweizer Rapsöl,Lidl,1l,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:vegetable-fats|en:vegetable-oils|en:rapeseed-oils,en:made-in-swiss|en:suisse-garantie,,b,,a,Schweiz
Irischer Cheddar aromatisch,Kerrygold,160 g,Käse,https://images.openfoodfacts.org/images/products/438/884/411/7334/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:cheeses-from-the-united-kingdom|en:cheeses-from-england|en:sliced-cheeses|en:cheddar-cheese|en:cheddar-slices,en:no-preservatives,en:milk,d,4,c,
Erbsen & Möhrchen 4er-Pack,Bonduelle,520 g (4 x 130 g),,https://images.openfoodfacts.org/images/products/308/368/115/8076/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:canned-vegetables|en:canned-peas-and-carrots,,,,,a,
Salat - Rote Rüben,Machland,670g,,,en:meals|en:prepared-salads|en:beets-salads|en:salads,,,c,4,,
Eingelegtes Gemüse Mexikanisch,Delgato,680 g,Gewürzgurken,https://images.openfoodfacts.org/images/products/426/068/771/0463/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:pickles|en:variety-packs|en:pickles-relishes-chutneys-olives-variety-packs,,en:celery,c,3,,
Steamed Basmati Limetten Koriander,Oryza,1pcs,Reis,https://images.openfoodfacts.org/images/products/400/623/764/1968/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:rices|en:aromatic-rices|en:indica-rices|en:long-grain-rices|en:basmati-rices,,,b,,,
Kräuter Frischkäse,ja!,300 g,Frischkäse,https://images.openfoodfacts.org/images/products/438/844/111/5016/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,,en:milk,d,3,d,
Scheiben mit Frischkäse,Exquisa,110g,Frischkäse,https://images.openfoodfacts.org/images/products/401/930/016/7876/2.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,,,e,,d,
Land Mark Hähnchen Mini-Schnitzel,Land Mark,500 g,Hähnchen,https://images.openfoodfacts.org/images/products/20680527/1.400.jpg,en:meats-and-their-products|en:meat-preparations|en:meats|en:chicken-and-its-products|en:poultries|en:breaded-products|en:chickens|en:cooked-poultries|en:breaded-meat-cutlets|en:cooked-chicken,de:pro-planet|en:nutriscore,en:gluten,b,4,d,Germany
Deli Schmalz nach Griebenart mit Kräutern,Deli Reform,200 g,Aufstrich,https://images.openfoodfacts.org/images/products/40264165/5.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:spreads|en:plant-based-spreads|en:vegetable-fats|en:spreadable-fats|de:streichfette|en:palmole|en:pflanzenole|en:pflanzliche-lebensmittel-und-getranke|en:streichfette-milch-und-nichtmilcherzeugnisse,en:sustainable|en:sustainable-palm-oil|en:roundtable-on-sustainable-palm-oil,,e,4,,
Salsiccia Mettwurst,Aldi,5pcs,Wurst,,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages,,,,,,
Müsli Multifrucht,Crownfield,1000g,Müsli,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:bircher-style-mueslis|en:mueslis-with-fruits|en:bircher-style-mueslis-with-fruits,en:made-in-germany|en:nutriscore|en:nutriscore-grade-b,en:gluten|en:nuts|en:peanuts,b,3,b,
Lindt Lindor Kugeln Orange,Lindor,137 g,Bonbons,https://images.openfoodfacts.org/images/products/400/053/912/6000/5.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons,,en:gluten|en:milk|en:nuts|en:soybeans,e,4,,
6 Hot Dog Würstchen,Trader Joe's,1pcs,Wurst,,en:meats-and-their-products|en:prepared-meats|en:sausages,de:haltungsform|de:haltungsform-2-stall-platz|en:nutriscore|en:nutriscore-grade-d|en:qs-certification-mark,,,4,,Deutschland
Müsli - Cerealienmix,Edeka Edeka Bio,500g,Müsli,https://images.openfoodfacts.org/images/products/431/150/163/3120/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:mueslis,en:organic|en:eu-organic|de:eg-öko-verordnung|de:frühstück|de:frühstücksflocken|de:getreide-und-kartoffeln|de:getreide-und-ihre-produkte|de:lebensmittel|de:müsli|de:pflanzliche-lebensmittel|de:pflanzliche-lebensmittel-und-getränke,en:gluten,a,3,a,en:EU und nicht EU
Äpplemost,Eldorado,1pcs,Apfelmus,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:desserts|en:fruits-based-foods|en:compotes|en:apple-compotes|en:applesauces,,,,3,,European Union
Münchner Weißwurst,Gut & Günstig,300 g,Wurst,,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages|en:german-sausages,en:qs-certification-mark,,e,4,,
Citrus Kaugummi zuckerfrei,K Favorites,"46 Stück 64,4g",,https://images.openfoodfacts.org/images/products/433/718/545/0891/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:chewing-gum|en:sugar-free-chewing-gum,,,,4,,
Donuts mit kakaohaltiger Fettglasur,Meine KuchenWelt,220 g,Kuchen,https://images.openfoodfacts.org/images/products/406/145/804/2239/1.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:doughnuts,en:sustainable-farming|en:utz-certified|en:utz-certified-cocoa,en:gluten|en:milk|en:soybeans,e,4,a,
Jogobella - Himbeer,Zott,150g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts,,,,,b,
Crunchy Zimt Müsli,Lidl,,Müsli,https://images.openfoodfacts.org/images/products/550/003/301/3305/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:mueslis-with-fruits,en:nutriscore|en:nutriscore-grade-a,,a,,b,
